filename,width,height,class,xmin,ymin,xmax,ymax
applauding_103.jpg,448,300,person,64,71,158,300
applauding_104.jpg,600,801,person,33,41,557,801
applauding_105.jpg,536,400,person,219,59,339,395
applauding_106.jpg,600,400,person,112,75,328,395
applauding_107.jpg,348,300,person,131,104,289,300
applauding_108.jpg,424,300,person,60,28,386,300
applauding_109.jpg,600,400,person,162,17,520,399
applauding_110.jpg,400,404,person,13,120,239,404
applauding_111.jpg,482,300,person,71,7,432,300
applauding_112.jpg,300,421,person,83,139,300,397
applauding_113.jpg,400,300,person,60,90,163,300
applauding_114.jpg,300,461,person,2,3,300,457
applauding_115.jpg,451,300,person,68,64,428,299
applauding_116.jpg,300,200,person,73,43,181,200
applauding_118.jpg,200,290,person,1,39,200,290
applauding_120.jpg,300,451,person,3,25,269,449
applauding_122.jpg,420,300,person,65,20,336,300
applauding_123.jpg,600,400,person,158,62,457,400
applauding_125.jpg,400,300,person,266,40,400,299
applauding_126.jpg,300,400,person,99,153,249,400
applauding_127.jpg,451,300,person,5,14,416,300
applauding_128.jpg,300,451,person,112,101,196,439
applauding_129.jpg,300,500,person,76,55,253,452
applauding_130.jpg,451,300,person,261,70,403,300
applauding_131.jpg,259,200,person,77,16,188,199
applauding_132.jpg,448,300,person,198,79,310,300
applauding_133.jpg,306,300,person,51,58,292,300
applauding_134.jpg,493,400,person,16,5,283,400
applauding_135.jpg,440,300,person,73,1,340,300
applauding_136.jpg,400,300,person,94,81,270,300
applauding_137.jpg,300,399,person,61,68,238,369
applauding_138.jpg,300,424,person,73,17,276,424
applauding_139.jpg,300,451,person,52,86,257,451
applauding_140.jpg,600,400,person,157,25,462,400
applauding_141.jpg,300,409,person,90,34,237,374
applauding_142.jpg,300,565,person,56,41,244,519
applauding_143.jpg,300,331,person,1,5,300,331
applauding_144.jpg,200,320,person,21,5,167,319
applauding_145.jpg,402,300,person,127,28,306,259
applauding_146.jpg,451,300,person,27,68,210,300
applauding_147.jpg,280,200,person,38,20,198,199
applauding_148.jpg,300,200,person,10,1,131,199
applauding_149.jpg,500,400,person,206,129,371,400
applauding_150.jpg,499,400,person,92,9,416,400
applauding_151.jpg,400,471,person,17,10,161,471
applauding_152.jpg,422,400,person,157,8,313,400
applauding_154.jpg,451,300,person,97,86,315,300
applauding_155.jpg,497,300,person,36,2,281,300
applauding_156.jpg,419,300,person,83,38,328,300
applauding_157.jpg,400,482,person,45,4,387,482
applauding_158.jpg,595,400,person,12,12,185,388
applauding_159.jpg,448,300,person,176,45,442,300
applauding_160.jpg,452,300,person,145,42,379,300
applauding_161.jpg,200,301,person,58,114,132,283
applauding_162.jpg,346,201,person,61,15,278,200
applauding_163.jpg,451,300,person,97,14,388,300
applauding_164.jpg,300,454,person,9,55,228,453
applauding_165.jpg,631,400,person,120,147,333,400
applauding_166.jpg,200,270,person,29,17,180,270
applauding_167.jpg,448,300,person,234,33,446,300
applauding_168.jpg,300,451,person,34,172,201,450
applauding_169.jpg,400,450,person,14,17,381,450
applauding_171.jpg,383,300,person,160,2,381,300
applauding_172.jpg,400,300,person,66,170,218,300
applauding_173.jpg,400,300,person,186,39,398,300
applauding_174.jpg,200,200,person,1,14,150,199
applauding_175.jpg,334,200,person,2,1,190,200
applauding_176.jpg,300,376,person,1,79,252,376
applauding_177.jpg,451,300,person,88,5,321,300
applauding_178.jpg,400,960,person,127,1,352,931
applauding_179.jpg,300,352,person,42,37,283,352
applauding_180.jpg,550,400,person,168,12,404,400
applauding_181.jpg,400,417,person,85,43,380,417
applauding_184.jpg,404,300,person,53,4,209,300
applauding_185.jpg,300,451,person,87,74,201,451
applauding_186.jpg,400,300,person,154,118,268,300
applauding_187.jpg,450,300,person,118,36,383,300
applauding_188.jpg,300,451,person,148,149,245,451
applauding_189.jpg,390,300,person,20,2,327,300
applauding_190.jpg,425,300,person,115,39,425,300
applauding_191.jpg,300,451,person,59,38,269,451
applauding_192.jpg,300,378,person,55,68,233,322
applauding_193.jpg,400,543,person,29,14,343,543
applauding_194.jpg,300,451,person,13,58,266,451
applauding_195.jpg,496,400,person,250,18,496,398
applauding_196.jpg,300,451,person,2,78,219,451
applauding_197.jpg,300,376,person,59,21,238,376
applauding_198.jpg,300,451,person,16,17,287,451
applauding_199.jpg,300,400,person,1,54,299,400
applauding_200.jpg,400,572,person,77,27,327,572
applauding_202.jpg,451,300,person,118,25,323,300
applauding_203.jpg,355,300,person,26,9,229,300
applauding_204.jpg,300,450,person,158,109,246,365
applauding_205.jpg,200,338,person,17,62,200,336
applauding_206.jpg,300,451,person,91,74,245,450
applauding_207.jpg,451,300,person,131,5,436,297
applauding_208.jpg,400,539,person,145,19,372,539
applauding_209.jpg,450,300,person,134,79,395,300
applauding_210.jpg,302,201,person,78,32,263,201
applauding_211.jpg,621,500,person,334,16,620,500
applauding_213.jpg,751,500,person,199,10,698,500
applauding_214.jpg,600,921,person,90,77,583,921
applauding_216.jpg,300,458,person,31,32,265,458
applauding_217.jpg,451,300,person,71,77,362,300
applauding_218.jpg,400,494,person,80,50,349,494
applauding_219.jpg,300,400,person,19,56,147,362
applauding_220.jpg,300,391,person,25,25,280,389
applauding_222.jpg,601,400,person,172,73,449,400
applauding_223.jpg,400,300,person,141,64,299,298
applauding_224.jpg,400,300,person,110,53,287,300
applauding_225.jpg,300,451,person,2,50,300,451
applauding_226.jpg,300,451,person,33,37,228,451
applauding_227.jpg,300,462,person,44,24,246,462
applauding_228.jpg,400,300,person,183,84,304,300
applauding_229.jpg,400,300,person,112,37,286,300
applauding_230.jpg,300,400,person,25,104,145,400
applauding_232.jpg,300,400,person,119,92,266,400
applauding_233.jpg,400,600,person,2,36,400,598
applauding_234.jpg,300,451,person,109,63,269,451
applauding_235.jpg,451,300,person,104,50,363,300
applauding_236.jpg,436,300,person,6,110,136,300
applauding_237.jpg,380,300,person,15,11,188,300
applauding_238.jpg,300,391,person,9,48,276,332
applauding_239.jpg,450,300,person,66,44,319,299
applauding_240.jpg,300,355,person,97,16,179,334
applauding_241.jpg,300,391,person,1,1,295,389
applauding_242.jpg,410,300,person,116,2,351,298
applauding_243.jpg,600,610,person,99,29,518,610
applauding_244.jpg,300,408,person,146,13,285,402
applauding_245.jpg,302,200,person,60,16,236,200
applauding_246.jpg,300,450,person,2,4,299,445
applauding_247.jpg,480,400,person,209,25,331,400
applauding_248.jpg,451,300,person,84,50,278,300
applauding_250.jpg,387,300,person,22,66,193,300
applauding_251.jpg,534,400,person,63,30,379,400
applauding_252.jpg,400,447,person,72,34,196,446
applauding_253.jpg,498,300,person,275,49,469,300
applauding_254.jpg,451,300,person,273,1,451,300
applauding_255.jpg,444,300,person,140,68,336,300
applauding_256.jpg,600,400,person,82,18,419,400
applauding_257.jpg,366,300,person,31,10,361,300
applauding_258.jpg,500,700,person,1,10,482,699
applauding_259.jpg,300,451,person,76,67,227,451
applauding_260.jpg,300,451,person,162,14,286,450
applauding_261.jpg,400,477,person,28,18,333,477
applauding_262.jpg,451,300,person,39,2,368,300
applauding_263.jpg,499,400,person,38,12,436,396
applauding_264.jpg,400,300,person,65,10,238,298
applauding_265.jpg,428,300,person,4,9,414,300
applauding_267.jpg,300,454,person,57,24,242,448
applauding_268.jpg,500,500,person,284,73,500,500
applauding_269.jpg,474,300,person,172,70,343,300
applauding_270.jpg,671,600,person,31,33,429,600
applauding_271.jpg,451,300,person,293,52,410,299
applauding_272.jpg,300,389,person,31,43,298,389
applauding_273.jpg,400,461,person,122,131,326,461
applauding_274.jpg,451,300,person,105,8,351,298
applauding_275.jpg,300,400,person,62,85,227,400
applauding_276.jpg,300,451,person,1,26,275,451
applauding_277.jpg,300,448,person,2,3,295,448
applauding_278.jpg,300,413,person,2,102,276,412
applauding_279.jpg,544,300,person,105,29,234,300
applauding_280.jpg,451,300,person,153,40,368,300
applauding_281.jpg,400,600,person,47,33,384,600
applauding_283.jpg,300,407,person,16,26,272,406
blowing_bubbles_001.jpg,451,300,person,95,33,369,296
blowing_bubbles_002.jpg,400,300,person,170,95,394,300
blowing_bubbles_003.jpg,300,450,person,21,40,179,450
blowing_bubbles_004.jpg,392,300,person,43,1,268,299
blowing_bubbles_005.jpg,451,300,person,199,84,364,300
blowing_bubbles_006.jpg,462,400,person,122,112,443,399
blowing_bubbles_007.jpg,451,300,person,268,31,450,300
blowing_bubbles_010.jpg,433,300,person,235,64,358,297
blowing_bubbles_011.jpg,300,398,person,25,28,300,396
blowing_bubbles_012.jpg,500,505,person,7,16,455,491
blowing_bubbles_013.jpg,750,500,person,392,89,750,500
blowing_bubbles_014.jpg,451,300,person,53,7,300,300
blowing_bubbles_015.jpg,400,488,person,4,11,381,488
blowing_bubbles_016.jpg,906,600,person,45,175,375,600
blowing_bubbles_017.jpg,504,300,person,137,14,344,300
blowing_bubbles_018.jpg,818,600,person,56,91,576,599
blowing_bubbles_019.jpg,604,400,person,375,166,508,400
blowing_bubbles_020.jpg,400,300,person,30,51,194,298
blowing_bubbles_021.jpg,400,500,person,102,20,399,500
blowing_bubbles_022.jpg,451,300,person,243,16,442,300
blowing_bubbles_023.jpg,452,300,person,191,2,448,299
blowing_bubbles_024.jpg,402,300,person,67,51,272,285
blowing_bubbles_025.jpg,300,451,person,70,41,221,451
blowing_bubbles_026.jpg,344,200,person,133,28,324,200
blowing_bubbles_027.jpg,300,451,person,2,34,267,451
blowing_bubbles_028.jpg,901,600,person,74,110,568,600
blowing_bubbles_029.jpg,300,474,person,9,150,207,473
blowing_bubbles_030.jpg,400,300,person,145,100,309,300
blowing_bubbles_031.jpg,451,300,person,164,13,426,300
blowing_bubbles_032.jpg,300,444,person,4,76,298,444
blowing_bubbles_034.jpg,300,400,person,3,6,300,400
blowing_bubbles_035.jpg,500,400,person,3,44,263,389
blowing_bubbles_036.jpg,300,450,person,24,137,287,446
blowing_bubbles_037.jpg,400,601,person,82,75,400,601
blowing_bubbles_038.jpg,300,450,person,47,35,279,442
blowing_bubbles_039.jpg,600,650,person,15,114,313,649
blowing_bubbles_040.jpg,300,451,person,14,18,300,449
blowing_bubbles_042.jpg,267,200,person,16,12,202,200
blowing_bubbles_045.jpg,300,416,person,20,96,283,415
blowing_bubbles_046.jpg,400,600,person,87,159,304,600
blowing_bubbles_047.jpg,411,300,person,63,17,394,300
blowing_bubbles_048.jpg,400,300,person,244,22,397,297
blowing_bubbles_049.jpg,604,400,person,135,119,376,324
blowing_bubbles_050.jpg,454,300,person,6,39,207,298
blowing_bubbles_051.jpg,451,300,person,41,50,394,284
blowing_bubbles_052.jpg,451,300,person,114,26,341,299
blowing_bubbles_054.jpg,906,600,person,465,50,906,600
blowing_bubbles_055.jpg,300,380,person,5,7,241,374
blowing_bubbles_056.jpg,282,200,person,14,12,229,200
blowing_bubbles_057.jpg,451,300,person,134,114,310,300
blowing_bubbles_058.jpg,300,400,person,4,54,234,400
blowing_bubbles_059.jpg,300,451,person,87,108,300,449
blowing_bubbles_061.jpg,400,400,person,68,35,361,400
blowing_bubbles_062.jpg,404,300,person,1,42,299,300
blowing_bubbles_063.jpg,494,400,person,2,40,426,400
blowing_bubbles_064.jpg,469,400,person,142,42,465,400
blowing_bubbles_065.jpg,667,500,person,5,3,637,500
blowing_bubbles_066.jpg,400,300,person,176,86,297,300
blowing_bubbles_067.jpg,267,200,person,34,34,238,200
blowing_bubbles_068.jpg,423,300,person,223,101,372,299
blowing_bubbles_069.jpg,200,424,person,8,5,194,424
blowing_bubbles_070.jpg,901,600,person,155,153,564,600
blowing_bubbles_071.jpg,750,500,person,452,26,750,500
blowing_bubbles_072.jpg,460,400,person,114,39,460,400
blowing_bubbles_073.jpg,429,300,person,24,26,393,300
blowing_bubbles_075.jpg,300,421,person,1,61,243,413
blowing_bubbles_076.jpg,421,300,person,1,66,174,300
blowing_bubbles_077.jpg,600,400,person,297,96,516,400
blowing_bubbles_078.jpg,306,200,person,9,21,181,200
blowing_bubbles_079.jpg,468,300,person,189,75,433,300
blowing_bubbles_080.jpg,599,400,person,76,29,293,400
blowing_bubbles_081.jpg,300,347,person,2,81,138,347
blowing_bubbles_082.jpg,300,451,person,125,117,299,451
blowing_bubbles_083.jpg,452,300,person,203,21,359,293
blowing_bubbles_084.jpg,300,400,person,10,109,268,400
blowing_bubbles_085.jpg,300,472,person,31,27,269,469
blowing_bubbles_086.jpg,480,400,person,24,11,263,400
blowing_bubbles_087.jpg,451,300,person,47,32,405,300
blowing_bubbles_088.jpg,400,447,person,48,45,255,354
blowing_bubbles_090.jpg,539,400,person,4,36,302,400
blowing_bubbles_091.jpg,434,300,person,26,44,224,295
blowing_bubbles_092.jpg,300,451,person,15,94,281,451
blowing_bubbles_093.jpg,400,300,person,159,110,294,300
blowing_bubbles_094.jpg,400,599,person,118,120,399,581
blowing_bubbles_095.jpg,421,300,person,166,13,345,300
blowing_bubbles_096.jpg,300,419,person,26,6,247,416
blowing_bubbles_097.jpg,434,300,person,9,18,434,300
blowing_bubbles_098.jpg,401,400,person,110,74,391,400
blowing_bubbles_099.jpg,200,356,person,2,48,199,354
blowing_bubbles_100.jpg,300,451,person,15,95,281,448
blowing_bubbles_101.jpg,384,300,person,12,3,280,273
blowing_bubbles_102.jpg,400,300,person,109,113,194,300
blowing_bubbles_103.jpg,300,451,person,47,63,213,451
blowing_bubbles_104.jpg,426,400,person,24,38,392,400
blowing_bubbles_105.jpg,421,300,person,191,84,317,300
blowing_bubbles_106.jpg,450,300,person,110,66,332,300
blowing_bubbles_107.jpg,447,300,person,192,18,428,300
blowing_bubbles_109.jpg,451,300,person,60,27,286,300
blowing_bubbles_110.jpg,300,400,person,1,173,242,400
blowing_bubbles_111.jpg,400,300,person,67,27,345,282
blowing_bubbles_112.jpg,300,390,person,1,34,300,390
blowing_bubbles_113.jpg,400,300,person,108,70,360,300
blowing_bubbles_114.jpg,451,300,person,56,84,213,300
blowing_bubbles_115.jpg,563,500,person,182,40,435,500
blowing_bubbles_116.jpg,300,451,person,22,54,283,449
blowing_bubbles_117.jpg,300,400,person,24,5,258,400
blowing_bubbles_118.jpg,400,300,person,102,62,267,300
blowing_bubbles_119.jpg,300,400,person,74,22,298,396
blowing_bubbles_120.jpg,300,393,person,2,16,249,393
blowing_bubbles_121.jpg,750,600,person,310,69,743,600
blowing_bubbles_122.jpg,534,400,person,151,107,375,400
blowing_bubbles_123.jpg,400,415,person,151,11,392,411
blowing_bubbles_124.jpg,417,400,person,11,14,189,398
blowing_bubbles_125.jpg,400,600,person,114,244,351,584
blowing_bubbles_127.jpg,400,300,person,17,88,198,300
blowing_bubbles_128.jpg,454,300,person,66,27,398,300
blowing_bubbles_129.jpg,200,214,person,72,12,195,214
blowing_bubbles_130.jpg,281,200,person,100,32,270,199
blowing_bubbles_131.jpg,534,400,person,255,100,533,400
blowing_bubbles_132.jpg,300,395,person,70,23,277,343
blowing_bubbles_136.jpg,421,300,person,28,18,345,294
blowing_bubbles_138.jpg,400,458,person,82,80,346,456
blowing_bubbles_139.jpg,300,451,person,43,25,258,449
blowing_bubbles_140.jpg,463,400,person,1,59,324,400
blowing_bubbles_141.jpg,300,373,person,60,45,300,373
blowing_bubbles_142.jpg,400,300,person,2,2,220,298
blowing_bubbles_143.jpg,451,300,person,195,58,325,296
blowing_bubbles_144.jpg,400,300,person,131,28,323,300
blowing_bubbles_145.jpg,300,454,person,1,25,299,453
blowing_bubbles_146.jpg,447,300,person,19,23,258,298
blowing_bubbles_147.jpg,400,300,person,122,1,400,300
blowing_bubbles_148.jpg,300,399,person,48,5,300,399
blowing_bubbles_149.jpg,400,300,person,37,61,298,300
blowing_bubbles_150.jpg,300,451,person,29,34,263,448
blowing_bubbles_151.jpg,448,300,person,219,70,435,298
blowing_bubbles_152.jpg,400,400,person,1,144,223,398
blowing_bubbles_153.jpg,300,405,person,39,2,300,405
blowing_bubbles_155.jpg,583,400,person,322,84,503,400
blowing_bubbles_156.jpg,200,236,person,111,11,198,220
blowing_bubbles_157.jpg,379,300,person,163,83,376,298
blowing_bubbles_158.jpg,451,300,person,5,66,260,300
blowing_bubbles_159.jpg,499,300,person,115,70,332,295
blowing_bubbles_160.jpg,300,421,person,41,113,255,421
blowing_bubbles_161.jpg,356,200,person,184,11,349,198
blowing_bubbles_163.jpg,300,400,person,67,46,300,400
blowing_bubbles_166.jpg,518,400,person,83,76,317,400
blowing_bubbles_167.jpg,300,452,person,4,21,238,436
blowing_bubbles_168.jpg,267,200,person,115,39,231,143
blowing_bubbles_169.jpg,300,452,person,42,107,194,452
blowing_bubbles_170.jpg,419,400,person,126,49,375,400
blowing_bubbles_171.jpg,400,415,person,229,11,374,394
blowing_bubbles_172.jpg,453,400,person,206,72,433,400
blowing_bubbles_173.jpg,300,456,person,79,75,287,456
blowing_bubbles_174.jpg,427,400,person,2,5,425,398
blowing_bubbles_175.jpg,825,600,person,70,144,706,580
blowing_bubbles_176.jpg,400,300,person,21,75,218,271
blowing_bubbles_177.jpg,451,300,person,222,74,446,300
blowing_bubbles_178.jpg,284,200,person,33,16,216,199
blowing_bubbles_179.jpg,600,800,person,167,60,460,780
blowing_bubbles_180.jpg,451,300,person,125,80,386,296
blowing_bubbles_181.jpg,463,400,person,182,44,435,400
blowing_bubbles_182.jpg,200,394,person,13,30,182,372
blowing_bubbles_184.jpg,456,400,person,159,69,419,400
blowing_bubbles_185.jpg,800,600,person,88,121,448,600
blowing_bubbles_186.jpg,500,500,person,199,128,500,497
blowing_bubbles_188.jpg,450,300,person,84,54,172,299
blowing_bubbles_189.jpg,451,300,person,2,6,232,300
blowing_bubbles_190.jpg,400,300,person,24,43,285,300
blowing_bubbles_191.jpg,400,300,person,2,41,151,298
blowing_bubbles_192.jpg,924,600,person,351,99,878,600
blowing_bubbles_193.jpg,200,203,person,68,35,200,203
blowing_bubbles_194.jpg,400,300,person,4,2,315,300
blowing_bubbles_195.jpg,450,300,person,203,38,449,299
blowing_bubbles_196.jpg,450,300,person,155,49,375,299
blowing_bubbles_198.jpg,285,200,person,124,1,285,199
blowing_bubbles_199.jpg,451,300,person,285,23,442,300
blowing_bubbles_200.jpg,300,451,person,43,54,300,446
blowing_bubbles_202.jpg,291,200,person,101,26,290,200
blowing_bubbles_203.jpg,300,400,person,2,9,289,400
blowing_bubbles_204.jpg,300,400,person,10,230,176,400
blowing_bubbles_205.jpg,451,300,person,107,72,367,300
blowing_bubbles_206.jpg,300,456,person,6,5,300,456
blowing_bubbles_208.jpg,300,451,person,35,61,300,450
blowing_bubbles_209.jpg,400,300,person,147,65,363,300
blowing_bubbles_210.jpg,451,300,person,220,5,451,298
blowing_bubbles_211.jpg,300,448,person,41,49,300,445
blowing_bubbles_212.jpg,450,300,person,197,4,410,300
blowing_bubbles_213.jpg,400,422,person,13,57,398,422
blowing_bubbles_214.jpg,400,456,person,54,130,376,456
blowing_bubbles_215.jpg,600,712,person,11,20,394,712
blowing_bubbles_216.jpg,300,454,person,46,219,189,454
blowing_bubbles_217.jpg,585,400,person,114,91,357,392
blowing_bubbles_218.jpg,300,451,person,88,162,300,451
blowing_bubbles_219.jpg,400,446,person,46,56,288,446
blowing_bubbles_220.jpg,402,400,person,116,15,402,400
blowing_bubbles_221.jpg,421,300,person,8,24,257,300
blowing_bubbles_222.jpg,451,300,person,76,43,368,300
blowing_bubbles_223.jpg,600,901,person,73,36,489,901
blowing_bubbles_224.jpg,603,400,person,168,110,290,400
blowing_bubbles_225.jpg,450,300,person,100,16,383,300
blowing_bubbles_226.jpg,451,300,person,3,3,238,300
blowing_bubbles_227.jpg,450,300,person,145,53,449,300
blowing_bubbles_228.jpg,443,400,person,4,51,437,400
blowing_bubbles_229.jpg,300,440,person,84,119,299,440
blowing_bubbles_230.jpg,492,300,person,163,58,448,300
blowing_bubbles_231.jpg,200,301,person,46,83,200,301
blowing_bubbles_232.jpg,480,300,person,132,51,467,300
blowing_bubbles_233.jpg,902,600,person,145,12,482,600
blowing_bubbles_234.jpg,400,300,person,86,50,374,300
blowing_bubbles_235.jpg,451,300,person,255,41,441,299
blowing_bubbles_236.jpg,450,300,person,48,42,316,298
blowing_bubbles_237.jpg,451,300,person,150,64,397,300
blowing_bubbles_238.jpg,300,439,person,13,1,300,439
blowing_bubbles_239.jpg,437,300,person,44,5,283,298
blowing_bubbles_240.jpg,600,800,person,4,65,528,800
blowing_bubbles_241.jpg,450,300,person,22,3,450,299
blowing_bubbles_242.jpg,600,779,person,203,90,529,779
blowing_bubbles_243.jpg,300,417,person,2,110,260,417
blowing_bubbles_244.jpg,500,508,person,136,99,369,508
blowing_bubbles_245.jpg,492,300,person,40,93,197,300
blowing_bubbles_246.jpg,300,452,person,7,63,299,445
blowing_bubbles_247.jpg,452,300,person,163,2,391,300
blowing_bubbles_248.jpg,300,444,person,14,63,241,442
blowing_bubbles_249.jpg,326,300,person,3,3,291,300
blowing_bubbles_250.jpg,450,300,person,108,50,292,300
blowing_bubbles_251.jpg,300,451,person,18,77,227,449
blowing_bubbles_253.jpg,800,600,person,153,22,661,596
blowing_bubbles_254.jpg,300,380,person,1,31,300,380
blowing_bubbles_255.jpg,300,400,person,3,34,300,400
blowing_bubbles_256.jpg,400,493,person,13,26,389,491
blowing_bubbles_257.jpg,300,326,person,58,167,182,326
blowing_bubbles_258.jpg,243,200,person,49,65,222,200
blowing_bubbles_259.jpg,451,300,person,190,68,441,298
brushing_teeth_001.jpg,300,304,person,13,5,278,304
brushing_teeth_002.jpg,300,400,person,88,2,300,400
brushing_teeth_004.jpg,300,400,person,94,85,275,400
brushing_teeth_005.jpg,381,300,person,75,5,278,300
brushing_teeth_006.jpg,300,418,person,21,45,272,418
brushing_teeth_007.jpg,300,345,person,2,8,300,345
brushing_teeth_008.jpg,534,400,person,88,110,451,400
brushing_teeth_009.jpg,667,500,person,124,23,494,500
brushing_teeth_010.jpg,400,604,person,2,242,189,604
brushing_teeth_011.jpg,452,300,person,139,1,452,299
brushing_teeth_012.jpg,400,300,person,2,11,213,300
brushing_teeth_013.jpg,400,300,person,104,36,309,276
brushing_teeth_014.jpg,300,450,person,50,29,292,446
brushing_teeth_016.jpg,451,300,person,279,90,365,300
brushing_teeth_017.jpg,300,400,person,52,46,238,400
brushing_teeth_018.jpg,400,489,person,78,76,346,489
brushing_teeth_019.jpg,752,500,person,124,6,548,500
brushing_teeth_020.jpg,600,400,person,131,81,454,400
brushing_teeth_021.jpg,400,300,person,1,30,233,300
brushing_teeth_022.jpg,300,400,person,101,20,300,400
brushing_teeth_023.jpg,534,400,person,151,48,365,400
brushing_teeth_024.jpg,500,750,person,16,91,500,750
brushing_teeth_025.jpg,400,300,person,1,63,250,300
brushing_teeth_026.jpg,300,451,person,34,3,300,451
brushing_teeth_027.jpg,600,400,person,350,81,458,400
brushing_teeth_032.jpg,400,600,person,98,135,344,503
brushing_teeth_033.jpg,200,281,person,1,9,200,278
brushing_teeth_034.jpg,801,600,person,18,138,661,600
brushing_teeth_035.jpg,300,300,person,35,8,230,300
brushing_teeth_036.jpg,452,300,person,117,15,352,300
brushing_teeth_037.jpg,500,400,person,1,101,274,393
brushing_teeth_039.jpg,800,600,person,306,52,800,598
brushing_teeth_040.jpg,534,400,person,1,2,338,400
brushing_teeth_041.jpg,534,400,person,68,42,291,315
brushing_teeth_042.jpg,400,534,person,63,40,348,533
brushing_teeth_043.jpg,800,600,person,364,171,784,600
brushing_teeth_045.jpg,400,456,person,198,177,396,425
brushing_teeth_046.jpg,400,300,person,65,11,298,300
