filename,width,height,class,xmin,ymin,xmax,ymax
phoning_067.jpg,300,349,person,49,113,299,348
smoking_064.jpg,200,439,person,39,3,178,408
texting_message_044.jpg,625,400,person,92,10,398,400
rowing_a_boat_141.jpg,451,300,person,172,72,255,150
riding_a_bike_139.jpg,770,600,person,292,185,478,568
washing_dishes_027.jpg,300,451,person,2,72,214,449
smoking_147.jpg,400,411,person,22,27,297,411
washing_dishes_134.jpg,200,303,person,3,60,109,221
waving_hands_109.jpg,300,425,person,83,15,234,389
riding_a_horse_246.jpg,417,300,person,185,11,298,127
writing_on_a_board_114.jpg,837,600,person,73,84,564,600
writing_on_a_board_017.jpg,267,200,person,86,24,208,200
reading_109.jpg,508,300,person,169,37,375,300
walking_the_dog_268.jpg,534,400,person,392,131,466,308
taking_photos_124.jpg,300,451,person,68,17,277,451
throwing_frisby_020.jpg,631,600,person,293,194,424,471
riding_a_horse_090.jpg,300,451,person,143,162,189,272
rowing_a_boat_088.jpg,306,200,person,136,59,199,131
walking_the_dog_174.jpg,200,289,person,33,107,94,252
writing_on_a_book_097.jpg,452,300,person,14,1,352,300
throwing_frisby_197.jpg,400,300,person,89,57,194,280
riding_a_bike_288.jpg,300,326,person,138,17,226,263
rowing_a_boat_016.jpg,451,300,person,153,110,292,300
looking_through_a_microscope_146.jpg,451,300,person,13,5,292,300
texting_message_125.jpg,405,300,person,143,53,298,300
jumping_219.jpg,500,400,person,108,57,290,295
reading_223.jpg,300,200,person,1,1,242,175
walking_the_dog_114.jpg,603,400,person,266,153,331,307
playing_violin_218.jpg,400,300,person,2,6,400,300
holding_an_umbrella_270.jpg,300,312,person,79,11,299,312
riding_a_bike_175.jpg,300,443,person,127,75,275,368
walking_the_dog_096.jpg,476,300,person,39,8,147,279
riding_a_horse_077.jpg,534,400,person,188,21,291,226
rowing_a_boat_060.jpg,400,300,person,165,95,234,172
walking_the_dog_262.jpg,469,400,person,236,157,313,338
playing_violin_118.jpg,400,300,person,50,14,316,300
smoking_048.jpg,300,400,person,53,3,286,398
riding_a_bike_153.jpg,519,400,person,185,33,341,338
walking_the_dog_165.jpg,200,220,person,30,65,100,220
playing_guitar_079.jpg,300,452,person,2,37,296,452
playing_guitar_178.jpg,452,300,person,205,20,423,300
running_086.jpg,400,460,person,85,154,215,368
riding_a_bike_171.jpg,300,400,person,107,76,200,209
watching_TV_140.jpg,400,487,person,189,72,400,485
pushing_a_cart_113.jpg,400,300,person,259,75,398,280
pouring_liquid_116.jpg,359,200,person,67,13,202,200
holding_an_umbrella_144.jpg,400,300,person,88,78,307,300
pushing_a_cart_202.jpg,543,500,person,193,70,429,421
walking_the_dog_212.jpg,414,400,person,46,17,282,400
riding_a_horse_028.jpg,900,600,person,383,124,466,432
jumping_040.jpg,400,500,person,44,44,292,333
phoning_065.jpg,437,300,person,72,17,357,293
writing_on_a_board_112.jpg,200,224,person,53,70,160,221
riding_a_bike_059.jpg,200,325,person,47,26,153,287
rowing_a_boat_067.jpg,318,200,person,68,23,152,104
writing_on_a_board_012.jpg,300,200,person,116,87,197,200
playing_guitar_265.jpg,439,300,person,3,31,302,299
pushing_a_cart_169.jpg,400,401,person,18,147,129,333
playing_guitar_203.jpg,450,300,person,159,49,272,299
using_a_computer_093.jpg,334,200,person,2,1,293,200
looking_through_a_microscope_025.jpg,603,400,person,258,93,506,400
phoning_126.jpg,300,384,person,32,14,252,384
looking_through_a_telescope_151.jpg,948,600,person,58,305,372,600
playing_violin_228.jpg,300,451,person,5,54,300,451
writing_on_a_board_070.jpg,334,200,person,173,47,283,166
texting_message_083.jpg,600,600,person,84,19,503,578
texting_message_160.jpg,300,400,person,26,3,277,400
riding_a_horse_237.jpg,300,450,person,59,89,185,305
pushing_a_cart_109.jpg,400,300,person,111,4,225,300
playing_guitar_041.jpg,445,400,person,41,5,333,397
rowing_a_boat_130.jpg,451,300,person,123,7,316,300
rowing_a_boat_064.jpg,400,300,person,85,43,294,299
running_056.jpg,390,300,person,58,1,367,300
jumping_089.jpg,400,300,person,65,3,226,247
rowing_a_boat_084.jpg,451,300,person,203,99,261,163
playing_guitar_127.jpg,451,300,person,164,32,375,300
walking_the_dog_188.jpg,400,557,person,23,29,243,489
pushing_a_cart_145.jpg,451,300,person,288,96,353,193
texting_message_107.jpg,450,300,person,84,136,181,299
looking_through_a_telescope_161.jpg,400,300,person,233,54,358,300
watching_TV_066.jpg,801,600,person,492,294,688,487
walking_the_dog_006.jpg,300,392,person,81,9,183,343
holding_an_umbrella_181.jpg,300,451,person,123,108,227,402
phoning_155.jpg,400,400,person,7,1,390,398
pouring_liquid_067.jpg,200,206,person,1,11,162,206
riding_a_horse_227.jpg,300,458,person,49,17,245,294
texting_message_066.jpg,200,264,person,45,17,200,264
using_a_computer_145.jpg,641,500,person,81,122,407,500
washing_dishes_095.jpg,200,315,person,13,31,190,301
pushing_a_cart_050.jpg,451,300,person,205,6,339,300
riding_a_bike_065.jpg,300,452,person,48,44,211,413
jumping_293.jpg,300,451,person,82,17,260,316
playing_guitar_181.jpg,451,300,person,90,62,255,299
reading_154.jpg,600,674,person,51,15,584,673
playing_violin_076.jpg,701,500,person,184,113,647,500
looking_through_a_telescope_200.jpg,446,300,person,57,20,258,299
washing_dishes_039.jpg,300,447,person,71,38,204,388
looking_through_a_telescope_069.jpg,400,300,person,2,30,289,300
shooting_an_arrow_171.jpg,300,408,person,88,140,269,408
writing_on_a_book_018.jpg,300,388,person,21,106,299,359
shooting_an_arrow_057.jpg,200,202,person,75,68,156,202
playing_guitar_227.jpg,600,400,person,143,61,440,399
holding_an_umbrella_106.jpg,500,500,person,116,161,297,468
writing_on_a_book_216.jpg,267,200,person,2,10,139,198
using_a_computer_138.jpg,451,300,person,95,53,330,298
jumping_209.jpg,300,400,person,124,53,291,243
pushing_a_cart_211.jpg,897,600,person,175,44,465,521
playing_violin_147.jpg,300,450,person,49,55,234,449
holding_an_umbrella_118.jpg,300,451,person,19,57,161,420
playing_guitar_278.jpg,300,400,person,21,22,217,393
watching_TV_158.jpg,400,300,person,168,96,253,268
throwing_frisby_108.jpg,300,360,person,110,29,221,332
phoning_111.jpg,200,200,person,38,53,200,200
looking_through_a_microscope_033.jpg,400,603,person,1,88,262,575
running_101.jpg,200,293,person,76,66,148,261
pushing_a_cart_092.jpg,341,200,person,143,82,173,171
shooting_an_arrow_172.jpg,451,300,person,126,70,314,300
rowing_a_boat_144.jpg,797,500,person,348,298,416,418
waving_hands_160.jpg,800,600,person,20,88,570,600
shooting_an_arrow_176.jpg,429,300,person,77,75,410,298
writing_on_a_book_219.jpg,451,300,person,95,38,221,257
taking_photos_172.jpg,300,393,person,68,31,275,393
looking_through_a_microscope_119.jpg,400,300,person,26,11,310,300
pouring_liquid_015.jpg,300,451,person,2,30,300,450
playing_guitar_249.jpg,801,600,person,222,81,617,598
riding_a_horse_175.jpg,627,600,person,179,173,328,525
looking_through_a_telescope_088.jpg,464,300,person,9,99,195,299
playing_guitar_001.jpg,600,400,person,148,16,475,400
washing_dishes_053.jpg,415,400,person,67,137,269,398
looking_through_a_microscope_183.jpg,652,400,person,292,36,501,262
looking_through_a_telescope_155.jpg,500,300,person,127,69,375,177
riding_a_bike_021.jpg,400,489,person,57,17,277,388
holding_an_umbrella_145.jpg,400,404,person,267,183,330,404
riding_a_horse_004.jpg,451,300,person,141,19,325,192
writing_on_a_board_074.jpg,458,300,person,185,73,456,294
waving_hands_102.jpg,503,400,person,92,20,318,400
writing_on_a_book_120.jpg,600,799,person,4,64,597,798
smoking_212.jpg,476,400,person,47,28,259,400
riding_a_horse_236.jpg,488,300,person,212,35,302,174
pushing_a_cart_203.jpg,300,451,person,44,72,239,368
washing_dishes_160.jpg,300,200,person,101,13,231,151
watching_TV_196.jpg,400,300,person,206,143,285,220
texting_message_056.jpg,400,300,person,66,2,400,300
jumping_195.jpg,200,239,person,25,2,140,161
riding_a_horse_133.jpg,449,400,person,282,21,416,265
riding_a_bike_281.jpg,300,452,person,75,55,199,352
pouring_liquid_173.jpg,300,398,person,2,33,227,307
rowing_a_boat_004.jpg,400,300,person,110,27,266,279
watching_TV_101.jpg,451,300,person,177,119,285,271
riding_a_horse_286.jpg,400,300,person,171,25,246,193
phoning_206.jpg,467,400,person,59,35,358,371
smoking_007.jpg,480,400,person,152,34,434,400
walking_the_dog_061.jpg,500,783,person,188,215,339,670
jumping_099.jpg,926,600,person,319,77,578,454
playing_guitar_283.jpg,447,300,person,41,46,373,300
writing_on_a_board_002.jpg,484,300,person,10,23,179,298
walking_the_dog_147.jpg,600,778,person,166,158,384,699
waving_hands_173.jpg,400,516,person,55,34,197,477
riding_a_bike_098.jpg,300,400,person,118,83,211,270
texting_message_021.jpg,400,300,person,106,22,321,300
jumping_268.jpg,500,667,person,144,68,395,616
playing_guitar_085.jpg,400,422,person,57,24,354,422
taking_photos_185.jpg,446,300,person,44,28,227,299
pouring_liquid_106.jpg,400,300,person,2,2,232,300
riding_a_bike_097.jpg,327,300,person,110,16,216,242
taking_photos_130.jpg,451,300,person,229,15,324,274
jumping_002.jpg,300,475,person,5,1,266,390
riding_a_horse_204.jpg,561,400,person,244,103,383,205
holding_an_umbrella_113.jpg,400,300,person,154,47,270,298
rowing_a_boat_031.jpg,400,300,person,40,75,267,300
writing_on_a_book_082.jpg,600,895,person,4,83,594,868
texting_message_146.jpg,402,300,person,224,42,316,300
writing_on_a_board_027.jpg,300,301,person,89,109,150,288
running_235.jpg,300,400,person,154,289,193,380
writing_on_a_board_105.jpg,452,300,person,3,200,138,300
riding_a_bike_279.jpg,500,647,person,86,58,357,537
playing_violin_131.jpg,300,483,person,122,108,261,462
walking_the_dog_146.jpg,300,448,person,93,14,265,430
throwing_frisby_061.jpg,300,404,person,67,27,241,386
throwing_frisby_006.jpg,451,300,person,23,51,249,300
pouring_liquid_167.jpg,542,300,person,177,6,369,300
rowing_a_boat_030.jpg,450,300,person,295,113,360,205
riding_a_horse_229.jpg,451,300,person,214,29,287,188
playing_guitar_144.jpg,454,400,person,161,99,366,381
jumping_064.jpg,400,300,person,144,40,249,180
throwing_frisby_004.jpg,200,200,person,8,5,160,200
looking_through_a_microscope_088.jpg,534,400,person,107,31,331,390
running_152.jpg,400,560,person,24,11,324,560
running_192.jpg,600,706,person,143,100,440,631
looking_through_a_telescope_146.jpg,400,300,person,139,116,330,299
watching_TV_147.jpg,600,741,person,241,257,539,677
playing_violin_085.jpg,448,300,person,21,38,349,300
waving_hands_043.jpg,800,600,person,180,1,755,600
looking_through_a_telescope_070.jpg,447,300,person,143,94,225,297
writing_on_a_book_038.jpg,400,300,person,24,2,243,266
playing_guitar_217.jpg,410,300,person,75,16,339,299
riding_a_bike_047.jpg,600,900,person,175,189,482,709
running_072.jpg,500,840,person,113,68,362,785
throwing_frisby_177.jpg,450,300,person,225,74,388,300
looking_through_a_microscope_189.jpg,534,400,person,3,3,423,398
watching_TV_152.jpg,200,293,person,82,48,158,282
running_045.jpg,451,300,person,100,2,343,300
throwing_frisby_110.jpg,300,400,person,55,82,195,357
waving_hands_114.jpg,500,667,person,37,147,310,667
jumping_163.jpg,348,200,person,107,17,202,160
riding_a_horse_022.jpg,300,451,person,90,26,184,312
smoking_206.jpg,451,300,person,245,84,410,300
smoking_067.jpg,448,300,person,105,28,297,300
playing_guitar_204.jpg,400,300,person,108,41,263,300
playing_violin_152.jpg,311,300,person,19,13,301,300
throwing_frisby_196.jpg,800,600,person,361,245,475,461
pouring_liquid_097.jpg,800,600,person,125,40,714,599
holding_an_umbrella_192.jpg,300,422,person,135,75,268,265
looking_through_a_microscope_130.jpg,363,300,person,29,9,295,300
looking_through_a_telescope_090.jpg,534,400,person,340,111,410,398
riding_a_horse_262.jpg,408,300,person,142,24,203,188
walking_the_dog_054.jpg,300,468,person,140,16,272,435
shooting_an_arrow_014.jpg,400,458,person,112,121,332,456
phoning_193.jpg,452,300,person,70,20,431,299
reading_089.jpg,300,400,person,86,102,188,387
walking_the_dog_042.jpg,300,400,person,132,29,184,218
walking_the_dog_234.jpg,400,682,person,22,15,265,676
jumping_214.jpg,600,800,person,123,207,493,745
holding_an_umbrella_159.jpg,380,300,person,73,50,215,288
holding_an_umbrella_092.jpg,280,200,person,71,57,115,178
holding_an_umbrella_117.jpg,356,200,person,177,36,262,200
playing_violin_208.jpg,400,300,person,63,12,338,300
riding_a_horse_244.jpg,500,400,person,109,15,230,233
waving_hands_122.jpg,400,300,person,47,50,301,300
running_241.jpg,300,448,person,26,76,153,394
holding_an_umbrella_194.jpg,451,300,person,148,89,305,300
washing_dishes_097.jpg,300,451,person,77,47,300,450
pushing_a_cart_152.jpg,534,400,person,61,70,225,397
phoning_214.jpg,596,400,person,3,42,241,400
holding_an_umbrella_134.jpg,400,600,person,46,56,371,571
texting_message_102.jpg,500,500,person,121,60,488,498
throwing_frisby_178.jpg,200,222,person,86,43,200,201
playing_guitar_046.jpg,451,300,person,165,67,327,300
riding_a_horse_019.jpg,444,300,person,89,68,236,300
riding_a_horse_296.jpg,534,400,person,172,84,238,209
smoking_033.jpg,300,451,person,77,95,300,450
writing_on_a_book_084.jpg,283,200,person,49,1,264,159
watching_TV_019.jpg,451,300,person,104,83,243,300
washing_dishes_056.jpg,200,267,person,80,30,160,252
holding_an_umbrella_235.jpg,450,300,person,259,95,390,300
pouring_liquid_060.jpg,534,400,person,103,20,392,291
running_063.jpg,600,900,person,151,38,474,878
writing_on_a_book_215.jpg,207,200,person,36,13,207,200
washing_dishes_143.jpg,400,300,person,186,21,310,270
pouring_liquid_114.jpg,300,451,person,67,5,280,450
pouring_liquid_102.jpg,200,267,person,48,2,178,222
pushing_a_cart_180.jpg,534,400,person,57,52,161,340
smoking_055.jpg,452,300,person,69,1,386,296
holding_an_umbrella_289.jpg,400,300,person,216,68,302,293
reading_241.jpg,450,300,person,165,4,450,300
riding_a_bike_283.jpg,499,400,person,233,19,399,338
smoking_003.jpg,300,400,person,52,23,262,398
shooting_an_arrow_163.jpg,535,300,person,3,54,252,298
washing_dishes_098.jpg,200,268,person,31,50,181,268
playing_guitar_110.jpg,456,300,person,47,46,378,300
riding_a_horse_218.jpg,400,300,person,184,56,233,150
taking_photos_071.jpg,300,474,person,14,4,294,471
throwing_frisby_154.jpg,400,426,person,105,53,269,426
using_a_computer_228.jpg,400,300,person,165,1,363,300
rowing_a_boat_054.jpg,801,600,person,331,226,451,351
jumping_115.jpg,300,451,person,73,30,219,214
playing_guitar_149.jpg,300,433,person,6,22,258,337
taking_photos_048.jpg,300,419,person,24,43,295,419
texting_message_108.jpg,400,534,person,102,28,343,330
using_a_computer_117.jpg,451,300,person,1,1,331,283
waving_hands_186.jpg,300,300,person,76,25,182,164
washing_dishes_099.jpg,302,200,person,121,21,189,178
smoking_218.jpg,400,474,person,66,55,357,474
reading_234.jpg,400,300,person,39,8,400,230
using_a_computer_192.jpg,451,300,person,1,20,319,293
playing_violin_024.jpg,455,300,person,2,2,308,300
throwing_frisby_079.jpg,451,300,person,171,130,258,240
running_041.jpg,600,798,person,190,109,444,734
using_a_computer_021.jpg,400,300,person,22,14,229,300
writing_on_a_book_159.jpg,400,534,person,3,54,322,461
pushing_a_cart_146.jpg,300,451,person,150,92,265,399
playing_guitar_003.jpg,300,400,person,57,54,222,398
texting_message_136.jpg,300,400,person,2,3,270,381
pushing_a_cart_120.jpg,400,300,person,250,46,371,226
writing_on_a_book_152.jpg,200,287,person,20,28,183,286
taking_photos_068.jpg,600,400,person,212,99,363,360
waving_hands_199.jpg,801,600,person,99,95,707,600
using_a_computer_078.jpg,400,300,person,117,92,393,300
running_108.jpg,460,300,person,218,6,383,300
playing_violin_136.jpg,600,800,person,138,79,488,782
smoking_216.jpg,300,451,person,1,89,287,449
throwing_frisby_136.jpg,200,299,person,61,84,158,285
riding_a_horse_130.jpg,350,200,person,84,85,117,130
playing_guitar_095.jpg,451,300,person,85,42,232,284
waving_hands_203.jpg,752,500,person,1,74,621,500
smoking_057.jpg,400,300,person,220,91,359,300
jumping_173.jpg,402,300,person,170,67,240,192
smoking_113.jpg,300,400,person,25,41,264,398
walking_the_dog_160.jpg,400,446,person,51,29,209,398
pouring_liquid_042.jpg,534,400,person,68,6,366,308
writing_on_a_book_014.jpg,533,400,person,36,32,248,400
smoking_144.jpg,413,400,person,93,51,315,398
washing_dishes_101.jpg,200,273,person,70,2,199,273
looking_through_a_telescope_173.jpg,458,300,person,77,118,271,300
riding_a_bike_112.jpg,400,479,person,93,130,247,373
washing_dishes_146.jpg,400,300,person,1,1,276,300
playing_violin_088.jpg,413,400,person,14,3,340,400
looking_through_a_microscope_144.jpg,300,400,person,69,2,299,366
riding_a_horse_029.jpg,300,464,person,99,47,221,333
smoking_137.jpg,423,400,person,59,3,358,400
playing_violin_205.jpg,452,300,person,33,11,398,300
using_a_computer_101.jpg,300,451,person,1,35,300,450
riding_a_horse_160.jpg,455,300,person,122,112,288,236
reading_172.jpg,549,400,person,65,74,398,400
walking_the_dog_068.jpg,300,379,person,182,144,259,355
writing_on_a_book_124.jpg,300,450,person,58,17,233,256
jumping_024.jpg,450,300,person,163,134,313,264
watching_TV_205.jpg,400,300,person,186,58,350,289
jumping_136.jpg,400,481,person,71,52,299,290
playing_violin_251.jpg,448,300,person,21,46,439,300
looking_through_a_telescope_061.jpg,450,300,person,10,33,233,300
riding_a_bike_264.jpg,451,300,person,296,38,370,207
taking_photos_156.jpg,450,300,person,189,71,428,300
rowing_a_boat_099.jpg,300,451,person,64,225,228,368
shooting_an_arrow_038.jpg,400,300,person,291,58,400,248
looking_through_a_telescope_132.jpg,451,300,person,223,51,390,300
walking_the_dog_215.jpg,400,606,person,98,51,265,575
playing_violin_064.jpg,300,377,person,23,57,262,377
phoning_249.jpg,300,400,person,3,24,210,396
running_212.jpg,600,856,person,178,24,445,842
walking_the_dog_032.jpg,600,655,person,272,187,413,620
playing_violin_081.jpg,300,451,person,4,44,272,451
shooting_an_arrow_035.jpg,451,300,person,179,61,296,258
watching_TV_098.jpg,400,300,person,238,57,400,300
writing_on_a_book_051.jpg,447,300,person,47,31,347,257
pouring_liquid_023.jpg,300,453,person,46,60,300,453
riding_a_horse_251.jpg,268,201,person,92,40,142,146
smoking_084.jpg,400,300,person,54,13,255,299
phoning_244.jpg,400,300,person,181,18,307,298
throwing_frisby_202.jpg,900,600,person,296,108,483,543
phoning_114.jpg,200,226,person,69,120,117,225
running_247.jpg,455,300,person,78,101,138,245
taking_photos_061.jpg,300,400,person,89,102,286,400
watching_TV_061.jpg,200,300,person,113,90,200,283
walking_the_dog_168.jpg,400,584,person,116,58,284,569
shooting_an_arrow_041.jpg,300,434,person,111,107,253,399
playing_violin_018.jpg,800,600,person,202,159,400,463
running_093.jpg,452,300,person,41,107,102,255
riding_a_bike_224.jpg,300,451,person,148,81,258,365
reading_038.jpg,459,300,person,86,1,348,300
rowing_a_boat_028.jpg,267,200,person,59,63,97,114
playing_violin_220.jpg,200,267,person,56,74,169,267
pushing_a_cart_040.jpg,450,300,person,83,109,152,284
writing_on_a_board_069.jpg,625,500,person,273,89,560,488
playing_violin_188.jpg,300,451,person,26,71,289,451
riding_a_bike_072.jpg,600,909,person,73,103,350,669
washing_dishes_181.jpg,451,300,person,87,64,241,222
looking_through_a_microscope_069.jpg,319,300,person,14,7,230,296
holding_an_umbrella_255.jpg,600,902,person,312,252,593,827
washing_dishes_182.jpg,300,402,person,60,38,228,333
walking_the_dog_091.jpg,600,770,person,185,6,452,744
pouring_liquid_091.jpg,262,200,person,67,1,262,200
playing_guitar_165.jpg,300,200,person,15,40,225,199
watching_TV_125.jpg,300,456,person,196,92,299,425
reading_033.jpg,300,451,person,2,80,286,451
rowing_a_boat_158.jpg,715,500,person,321,111,576,445
writing_on_a_board_031.jpg,300,362,person,112,65,215,218
riding_a_bike_125.jpg,750,600,person,121,56,393,421
writing_on_a_board_152.jpg,400,576,person,9,126,399,573
shooting_an_arrow_082.jpg,500,400,person,122,132,359,386
playing_guitar_222.jpg,396,300,person,103,22,298,299
playing_guitar_158.jpg,300,400,person,28,21,205,398
taking_photos_053.jpg,449,300,person,108,55,328,286
taking_photos_167.jpg,300,451,person,36,38,228,314
writing_on_a_book_135.jpg,300,402,person,2,13,287,325
writing_on_a_board_168.jpg,200,233,person,8,26,176,232
using_a_computer_055.jpg,400,400,person,2,57,266,359
smoking_228.jpg,300,400,person,28,44,254,400
looking_through_a_telescope_122.jpg,390,300,person,109,62,226,299
writing_on_a_board_096.jpg,207,200,person,1,26,182,200
walking_the_dog_184.jpg,200,304,person,16,1,112,295
taking_photos_103.jpg,400,300,person,138,73,269,300
pushing_a_cart_097.jpg,487,400,person,50,93,264,400
riding_a_horse_126.jpg,450,300,person,209,13,286,184
playing_violin_098.jpg,480,300,person,150,71,365,300
holding_an_umbrella_198.jpg,442,300,person,108,93,343,300
pouring_liquid_005.jpg,300,419,person,1,98,257,419
waving_hands_048.jpg,600,899,person,33,110,452,693
writing_on_a_book_223.jpg,400,300,person,128,2,376,263
writing_on_a_board_048.jpg,535,400,person,46,141,214,374
riding_a_horse_221.jpg,450,300,person,188,31,271,159
writing_on_a_book_195.jpg,400,567,person,110,61,399,506
playing_violin_183.jpg,200,200,person,22,4,180,200
writing_on_a_book_030.jpg,200,267,person,18,15,153,267
throwing_frisby_119.jpg,300,399,person,102,134,251,361
pouring_liquid_176.jpg,451,300,person,116,69,240,205
riding_a_horse_219.jpg,452,300,person,158,32,295,190
writing_on_a_book_126.jpg,300,452,person,4,163,292,421
walking_the_dog_117.jpg,400,472,person,48,47,157,448
playing_violin_232.jpg,300,451,person,7,64,280,450
playing_guitar_043.jpg,442,400,person,166,87,321,343
using_a_computer_044.jpg,400,462,person,44,55,249,462
rowing_a_boat_094.jpg,451,300,person,121,23,387,300
writing_on_a_book_060.jpg,400,300,person,17,3,319,277
running_052.jpg,448,300,person,226,19,362,300
running_140.jpg,451,300,person,199,53,335,268
phoning_167.jpg,200,300,person,5,20,200,300
throwing_frisby_085.jpg,461,300,person,86,22,237,272
looking_through_a_microscope_001.jpg,450,300,person,61,60,326,298
writing_on_a_book_109.jpg,300,451,person,51,66,271,423
washing_dishes_162.jpg,300,450,person,1,1,263,447
using_a_computer_087.jpg,451,300,person,156,7,414,253
reading_227.jpg,405,300,person,2,14,380,300
running_229.jpg,300,400,person,53,59,188,370
looking_through_a_telescope_033.jpg,653,600,person,97,57,443,599
jumping_264.jpg,489,400,person,132,13,266,380
smoking_042.jpg,400,409,person,89,60,316,408
writing_on_a_book_208.jpg,300,451,person,38,23,290,405
riding_a_horse_197.jpg,419,300,person,178,40,249,178
riding_a_horse_164.jpg,500,400,person,196,27,264,250
taking_photos_191.jpg,639,600,person,284,38,574,600
playing_violin_030.jpg,400,300,person,1,12,351,300
playing_violin_172.jpg,600,878,person,176,264,498,878
taking_photos_121.jpg,611,600,person,6,8,533,596
washing_dishes_176.jpg,800,600,person,160,40,554,600
reading_221.jpg,400,300,person,195,1,358,248
rowing_a_boat_185.jpg,544,500,person,18,30,441,375
throwing_frisby_074.jpg,267,200,person,98,33,177,200
washing_dishes_141.jpg,800,600,person,171,51,554,451
jumping_109.jpg,300,451,person,115,35,233,340
throwing_frisby_045.jpg,482,400,person,266,114,425,400
phoning_149.jpg,299,200,person,135,32,217,200
smoking_010.jpg,300,450,person,6,126,300,450
playing_guitar_103.jpg,399,300,person,2,34,320,300
texting_message_193.jpg,400,596,person,83,122,188,534
washing_dishes_167.jpg,432,400,person,56,1,260,400
jumping_205.jpg,450,300,person,90,32,257,281
playing_guitar_156.jpg,300,447,person,14,64,236,444
shooting_an_arrow_177.jpg,400,300,person,1,102,272,299
jumping_234.jpg,450,300,person,125,41,295,204
playing_guitar_189.jpg,400,468,person,22,19,255,437
taking_photos_025.jpg,465,300,person,318,46,461,300
pouring_liquid_187.jpg,534,400,person,1,1,443,343
pouring_liquid_199.jpg,400,535,person,2,29,365,438
running_014.jpg,898,600,person,47,189,208,584
shooting_an_arrow_097.jpg,394,300,person,97,95,214,269
walking_the_dog_027.jpg,653,500,person,278,120,457,394
playing_violin_247.jpg,400,516,person,32,20,335,516
jumping_108.jpg,300,451,person,133,32,270,317
jumping_131.jpg,300,400,person,69,26,203,327
phoning_183.jpg,600,899,person,88,15,504,899
running_167.jpg,300,419,person,62,94,241,379
looking_through_a_telescope_140.jpg,353,200,person,146,20,343,200
shooting_an_arrow_052.jpg,596,400,person,53,71,487,397
taking_photos_138.jpg,471,400,person,72,39,282,400
writing_on_a_board_151.jpg,534,400,person,56,22,380,400
writing_on_a_book_130.jpg,451,300,person,130,5,410,299
looking_through_a_telescope_039.jpg,279,200,person,146,39,270,200
riding_a_horse_008.jpg,400,300,person,147,14,235,122
jumping_125.jpg,300,452,person,2,8,229,352
writing_on_a_board_131.jpg,300,393,person,158,85,276,393
rowing_a_boat_043.jpg,448,300,person,158,109,228,174
pouring_liquid_108.jpg,600,808,person,2,115,584,807
playing_violin_239.jpg,300,400,person,83,119,254,400
throwing_frisby_060.jpg,450,300,person,208,56,374,300
throwing_frisby_066.jpg,400,544,person,40,11,273,538
riding_a_bike_257.jpg,300,400,person,84,90,206,318
reading_197.jpg,400,300,person,171,43,332,300
texting_message_054.jpg,400,300,person,130,6,318,300
writing_on_a_book_110.jpg,300,400,person,49,24,300,365
